# team: unknown
# label: baseline
# timestamp: 20260227_145640
# sample_rate: 250
# samples: 15370
# duration_sec: 61.475
# channels: EOG1,EOG2,EMG3
#
timestamp,EOG1,EOG2,EMG3
1772222139.0638802,100.0,279.0,-1447.0
1772222139.07188,97.0,278.0,-1448.0
1772222139.0656638,95.0,276.0,-1440.0
1772222139.0736637,93.0,273.0,-1438.0
1772222139.1063895,91.0,271.0,-1447.0
1772222139.1143894,89.0,270.0,-1451.0
1772222139.1063895,86.0,267.0,-1444.0
1772222139.1143894,84.0,264.0,-1439.0
1772222139.1196,80.0,261.0,-1448.0
1772222139.1276,77.0,258.0,-1455.0
1772222139.1207032,75.0,258.0,-1448.0
1772222139.128703,74.0,256.0,-1443.0
1772222139.1528578,72.0,254.0,-1449.0
1772222139.1608577,69.0,252.0,-1457.0
1772222139.1528578,68.0,250.0,-1454.0
1772222139.1608577,66.0,247.0,-1447.0
1772222139.1820078,63.0,245.0,-1453.0
1772222139.1900077,61.0,242.0,-1459.0
1772222139.1820078,59.0,240.0,-1456.0
1772222139.1900077,57.0,238.0,-1448.0
1772222139.1820078,55.0,236.0,-1449.0
1772222139.1900077,53.0,233.0,-1456.0
1772222139.1834512,51.0,232.0,-1454.0
1772222139.191451,50.0,230.0,-1447.0
1772222139.1834512,46.0,226.0,-1449.0
1772222139.191451,44.0,223.0,-1456.0
1772222139.1886528,43.0,221.0,-1454.0
1772222139.1966527,41.0,218.0,-1445.0
1772222139.1886528,39.0,217.0,-1444.0
1772222139.1966527,36.0,214.0,-1454.0
1772222139.1886528,34.0,211.0,-1458.0
1772222139.1966527,33.0,209.0,-1450.0
1772222139.1886528,32.0,208.0,-1445.0
1772222139.1966527,29.0,205.0,-1451.0
1772222139.2056634,26.0,202.0,-1458.0
1772222139.2136633,24.0,200.0,-1451.0
1772222139.2067182,22.0,199.0,-1446.0
1772222139.214718,21.0,196.0,-1451.0
1772222139.2483609,20.0,195.0,-1457.0
1772222139.2563608,18.0,194.0,-1449.0
1772222139.2493258,17.0,192.0,-1442.0
1772222139.2573256,16.0,190.0,-1448.0
1772222139.2493258,14.0,188.0,-1453.0
1772222139.2573256,13.0,187.0,-1450.0
1772222139.2599788,12.0,185.0,-1443.0
1772222139.2679787,11.0,184.0,-1446.0
1772222139.2602117,9.0,182.0,-1454.0
1772222139.2682116,9.0,182.0,-1451.0
1772222139.2602117,9.0,182.0,-1441.0
1772222139.2682116,8.0,181.0,-1442.0
1772222139.2602117,8.0,181.0,-1451.0
1772222139.2682116,9.0,181.0,-1452.0
1772222139.2617264,8.0,182.0,-1444.0
1772222139.2697263,10.0,182.0,-1440.0
1772222139.2648606,10.0,182.0,-1449.0
1772222139.2728605,10.0,183.0,-1453.0
1772222139.2730572,10.0,184.0,-1445.0
1772222139.2810571,11.0,185.0,-1439.0
1772222139.2807946,12.0,185.0,-1448.0
1772222139.2887945,12.0,185.0,-1454.0
1772222139.2894812,14.0,187.0,-1447.0
1772222139.297481,14.0,188.0,-1441.0
1772222139.3111231,15.0,189.0,-1448.0
1772222139.319123,14.0,189.0,-1456.0
1772222139.324901,14.0,189.0,-1449.0
1772222139.332901,15.0,187.0,-1441.0
1772222139.3259077,16.0,188.0,-1449.0
1772222139.3339076,17.0,189.0,-1458.0
1772222139.34343,18.0,189.0,-1453.0
1772222139.35143,19.0,190.0,-1445.0
1772222139.3442576,20.0,190.0,-1446.0
1772222139.3522575,19.0,191.0,-1454.0
1772222139.3442576,20.0,192.0,-1455.0
1772222139.3522575,20.0,192.0,-1448.0
1772222139.3458207,20.0,192.0,-1453.0
1772222139.3538206,19.0,192.0,-1464.0
1772222139.3540409,19.0,192.0,-1465.0
1772222139.3620408,19.0,192.0,-1456.0
1772222139.3617377,19.0,191.0,-1455.0
1772222139.3697376,19.0,191.0,-1464.0
1772222139.368257,19.0,191.0,-1467.0
1772222139.376257,20.0,192.0,-1460.0
1772222139.3771248,20.0,192.0,-1456.0
1772222139.3851247,20.0,191.0,-1463.0
1772222139.4011042,21.0,192.0,-1468.0
1772222139.409104,21.0,193.0,-1461.0
1772222139.4028246,22.0,193.0,-1456.0
1772222139.4108245,22.0,193.0,-1465.0
1772222139.4028246,22.0,194.0,-1471.0
1772222139.4108245,22.0,193.0,-1468.0
1772222139.4074605,22.0,193.0,-1462.0
1772222139.4154603,22.0,194.0,-1467.0
1772222139.416664,21.0,193.0,-1475.0
1772222139.4246638,22.0,194.0,-1471.0
1772222139.4485302,23.0,194.0,-1465.0
1772222139.45653,23.0,193.0,-1469.0
1772222139.4485302,24.0,194.0,-1478.0
1772222139.45653,22.0,192.0,-1476.0
1772222139.4570692,23.0,192.0,-1468.0
1772222139.465069,23.0,192.0,-1467.0
1772222139.4588225,23.0,192.0,-1478.0
1772222139.4668224,23.0,193.0,-1478.0
1772222139.4588225,24.0,193.0,-1467.0
1772222139.4668224,23.0,191.0,-1470.0
1772222139.463921,23.0,192.0,-1476.0
1772222139.471921,23.0,192.0,-1478.0
1772222139.4726565,22.0,192.0,-1473.0
1772222139.4806564,23.0,192.0,-1472.0
1772222139.4944863,22.0,191.0,-1478.0
1772222139.5024862,22.0,191.0,-1483.0
1772222139.5022786,23.0,192.0,-1476.0
1772222139.5102785,22.0,191.0,-1473.0
1772222139.5022786,23.0,191.0,-1482.0
1772222139.5102785,23.0,191.0,-1487.0
1772222139.504299,24.0,191.0,-1482.0
1772222139.5122988,25.0,192.0,-1475.0
1772222139.5134697,24.0,191.0,-1478.0
1772222139.5214696,22.0,189.0,-1488.0
1772222139.5421088,21.0,188.0,-1485.0
1772222139.5501087,22.0,191.0,-1475.0
1772222139.542474,23.0,192.0,-1479.0
1772222139.550474,21.0,189.0,-1489.0
1772222139.560563,23.0,189.0,-1486.0
1772222139.568563,22.0,189.0,-1476.0
1772222139.5621643,21.0,188.0,-1483.0
1772222139.5701642,21.0,188.0,-1490.0
1772222139.5799255,17.0,185.0,-1490.0
1772222139.5879254,19.0,187.0,-1481.0
